date,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30
2018-11-01,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-02,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-03,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-04,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-05,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-06,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-07,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-08,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-09,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-10,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-11,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-12,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-13,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-14,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-15,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-16,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-17,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-18,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-19,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-20,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-21,0,0,1,1,0,0,1,1,0,0,1,1
2018-11-22,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-23,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-24,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-25,1,1,1,1,1,1,1,1,1,1,1,1
2018-11-26,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-27,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-28,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-29,0,1,1,1,0,1,1,1,0,1,1,1
2018-11-30,0,1,1,1,0,1,1,1,0,1,1,1
